sig,h,sess,n,gross,net,t,pf,yrs_pos,yrs,h1,h2,net_yr
z30>4 逆張り,30,Asia,532,0.7300488721804507,0.4700488721804509,1.4318820391448954,1.3256254264567244,5,11,0.22929166666666628,0.6346170886075948,23.370654205607465
z30>4 逆張り,60,全,1186,0.42416104553120887,0.16416104553120886,0.528312569237076,1.0664946708975762,6,11,0.07499025341131174,0.23213224368500882,18.195794392524647
z30>4 逆張り,60,Asia,507,0.6358343195266392,0.3758343195266393,1.0694976602354933,1.199252338403149,6,11,0.11466666666666916,0.5560400000000187,17.808224299065994
z30>4 順張り,1,全,7627,-0.043533368296841096,-0.303533368296841,-9.316949703842985,0.5659307270103294,0,11,-0.301431034482758,-0.3049982202447183,-216.35971962616884
z30>4 順張り,1,Asia,3298,-0.042318071558520194,-0.30231807155852014,-9.007295852907802,0.5118007179192388,0,11,-0.30098571428571264,-0.3031418056918554,-93.18177570093452
z30>4 順張り,1,London,1593,-0.06663402385437063,-0.3266340238543705,-6.3292660276321895,0.5272942664234277,0,11,-0.300992997198883,-0.3474618885096812,-48.62878504673012
z30>4 順張り,1,NY,2736,-0.03154824561403327,-0.2915482456140332,-3.8582501767321493,0.6358189275761449,0,11,-0.30218566493954885,-0.2837420785804799,-74.54915887850419
z30>4 順張り,3,全,3358,-0.10268880285884258,-0.3626888028588424,-3.98196548279892,0.6639762525476133,0,11,-0.36994816414686904,-0.35756780091416557,-113.82327102803671
z30>4 順張り,3,Asia,1447,-0.07773600552867778,-0.33773600552867766,-3.9187691468215413,0.6362272150730387,0,11,-0.3550229681978792,-0.32662996594778315,-45.67327102803707
z30>4 順張り,3,London,735,-0.1717972789115689,-0.43179727891156877,-3.757620053290899,0.5719318643167046,0,11,-0.3683055555555559,-0.48184914841849874,-29.660841121495615
z30>4 順張り,3,NY,1176,-0.09019897959183118,-0.350198979591831,-1.5465603372606418,0.7325124477312236,0,11,-0.38794388777555383,-0.3223781388478462,-38.48915887850404
z30>4 順張り,5,全,2454,-0.14936511817441436,-0.40936511817441423,-3.9761021839740276,0.6798900020393568,0,11,-0.40173189823875005,-0.41481284916201827,-93.88616822430023
z30>4 順張り,5,Asia,1051,-0.2012968601332107,-0.4612968601332106,-3.840642441004374,0.6046559985387283,0,11,-0.3501268292682915,-0.532404056162254,-45.310560747663956
z30>4 順張り,5,London,548,-0.32807664233577527,-0.5880766423357752,-3.3017473794614003,0.551164685482688,0,11,-0.4141369294605853,-0.7246221498371456,-30.118317757009795
z30>4 順張り,5,NY,855,0.02901403508771506,-0.23098596491228482,-1.0081358045513005,0.8345820389093563,2,11,-0.4507035040431321,-0.06256611570248254,-18.4572897196265
z30>4 順張り,15,全,1466,-0.25908526603002047,-0.5190852660300204,-2.69522946473538,0.7232235993127285,0,11,-0.46689649681528883,-0.5581957040572895,-71.1195327102813
z30>4 順張り,15,Asia,629,-0.24715103338633015,-0.5071510333863302,-2.4366096972681954,0.6695995500725516,0,11,-0.5002589641434201,-0.5117275132275216,-29.812897196261837
z30>4 順張り,30,全,1228,-0.4083387622149852,-0.668338762214985,-2.4668765134141912,0.7197119937598411,0,11,-0.5622975517890797,-0.749124820659972,-76.70280373831791
z30>4 順張り,30,Asia,532,-0.7300488721804507,-0.9900488721804506,-3.015927240447927,0.5542965844461678,0,11,-0.7492916666666661,-1.154617088607594,-49.22485981308409
z30>4 順張り,60,全,1186,-0.42416104553120887,-0.6841610455312088,-2.201806637907903,0.7652565928871192,1,11,-0.5949902534113115,-0.7521322436850084,-75.83317757009473
z30>4 順張り,60,Asia,507,-0.6358343195266392,-0.895834319526639,-2.549242203051352,0.6493642145960009,3,11,-0.634666666666669,-1.0760400000000183,-42.447476635514576
BB20上抜け売り/下抜け買い,1,全,396955,0.016352818329533732,-0.24364718167046623,-153.4083077391089,0.3658194278773533,0,11,-0.24864943078823418,-0.23919125758542775,-9038.968878504666
BB20上抜け売り/下抜け買い,1,Asia,124334,0.011524184856918121,-0.24847581514308179,-93.56144815646492,0.31946587375117386,0,11,-0.2555151120107038,-0.24226137258464964,-2887.2889719626105
BB20上抜け売り/下抜け買い,1,London,105397,0.016212377961422615,-0.24378762203857732,-80.69680489594971,0.3670385329405122,0,11,-0.24542506530587457,-0.24234402113757145,-2401.353644859807
BB20上抜け売り/下抜け買い,1,NY,167224,0.020031508635123818,-0.23996849136487616,-92.78313983650996,0.39671127477776863,0,11,-0.24561122876014752,-0.23487531288399424,-3750.326261682248
BB20上抜け売り/下抜け買い,3,全,224390,0.028935928517313407,-0.2310640714826865,-66.88103869235404,0.5422133207377794,0,11,-0.2411691865538568,-0.22210858929742286,-4845.65112149533
BB20上抜け売り/下抜け買い,3,Asia,70152,0.016980285665412743,-0.24301971433458716,-42.0106285664679,0.48333326362948287,0,11,-0.25234024959570367,-0.23484769522994095,-1593.3008411214917
BB20上抜け売り/下抜け買い,3,London,59869,0.036128647547144156,-0.22387135245285575,-34.12985362003828,0.5575682643019607,0,11,-0.2337837770501136,-0.2151060648978702,-1252.612523364488
BB20上抜け売り/下抜け買い,3,NY,94369,0.03326035032690764,-0.2267396496730923,-40.287539735851084,0.5717857883681964,0,11,-0.23760966359209193,-0.21701555912467424,-1999.7377570093504
BB20上抜け売り/下抜け買い,5,全,184101,0.035116631631549634,-0.2248833683684503,-47.76665981889421,0.6174237349211871,0,11,-0.23688535951487166,-0.21422905686688737,-3869.275981308418
BB20上抜け売り/下抜け買い,5,Asia,57411,0.017621326923411795,-0.24237867307658814,-30.998089503132487,0.5561394008903494,0,11,-0.2510655377744702,-0.23473596149438417,-1300.4861682242993
BB20上抜け売り/下抜け買い,5,London,49259,0.04560120993118034,-0.21439879006881957,-23.26752993066515,0.638364824023073,0,11,-0.22674375054061005,-0.203477866625856,-987.0158878504658
BB20上抜け売り/下抜け買い,5,NY,77431,0.041418540377883686,-0.2185814596221163,-28.87025081785664,0.644902758530645,0,11,-0.23288002624169732,-0.20577582745789438,-1581.773925233653
BB20上抜け売り/下抜け買い,15,全,131343,0.026737762956533292,-0.23326223704346657,-26.61576833955613,0.7318453659239519,0,11,-0.23322649544968743,-0.23329395450430437,-2863.304859813087
BB20上抜け売り/下抜け買い,15,Asia,40787,-0.009652977664451666,-0.26965297766445157,-18.682763282659554,0.6663014137034279,0,11,-0.24506012757502849,-0.29136771155532953,-1027.8818691588774
BB20上抜け売り/下抜け買い,15,London,34852,0.03114722254102966,-0.22885277745897026,-14.200362120717317,0.740287198381752,0,11,-0.23346057610155027,-0.22476399870031558,-745.4184112149563
BB20上抜け売り/下抜け買い,15,NY,55704,0.0506245691512275,-0.2093754308487724,-14.324489346089825,0.7694272264635617,1,11,-0.22445560551787214,-0.19594341864096187,-1090.004579439254
BB20上抜け売り/下抜け買い,30,全,88994,0.019437400274175544,-0.24056259972582433,-16.312411236705973,0.79180443852759,0,11,-0.22342869095429327,-0.2557601246766468,-2000.806355140188
BB20上抜け売り/下抜け買い,30,Asia,27576,-0.018446293878735195,-0.2784462938787351,-11.501290628184911,0.7384366901232537,0,11,-0.21887824876237666,-0.33101972965592524,-717.6107476635514
BB20上抜け売り/下抜け買い,30,London,23338,0.04457845573742413,-0.21542154426257573,-7.889620012477383,0.8173738094080873,0,11,-0.23115713765476972,-0.20143095353731608,-469.8605607476629
BB20上抜け売り/下抜け買い,30,NY,38080,0.031463103991596,-0.22853689600840388,-9.326862696694523,0.8105827790725634,1,11,-0.22197438616071427,-0.23437023809523916,-813.3350467289738
BB20上抜け売り/下抜け買い,60,全,53072,0.04468307205306016,-0.21531692794693974,-7.897384814724781,0.8612407757956063,1,11,-0.20800272884144633,-0.22179092814264859,-1067.9719626168212
BB20上抜け売り/下抜け買い,60,Asia,16807,-0.010154518950436852,-0.27015451895043674,-6.1647785223274685,0.8162519309182985,0,11,-0.21710563737938032,-0.3169368491770228,-424.34457943925145
BB20上抜け売り/下抜け買い,60,London,13668,0.12433633304068047,-0.1356636669593194,-2.61311498212936,0.9158172884977771,3,11,-0.18593561964146604,-0.09120005514958959,-173.2944859813063
BB20上抜け売り/下抜け買い,60,NY,22597,0.03729070230561492,-0.22270929769438502,-4.916710310291765,0.8587015669262694,1,11,-0.2145764960481743,-0.22993090483749856,-470.3328971962634
BB20 3σ逆張り,1,全,28494,0.03695100722959233,-0.22304899277040757,-26.824581461867147,0.4812160794692496,0,11,-0.22988736842105362,-0.2152301790281314,-593.9773831775695
BB20 3σ逆張り,1,Asia,8171,0.035364337290419386,-0.22463566270958055,-17.10480672108682,0.42582085340851417,0,11,-0.24309867519415362,-0.20332507250197163,-171.5418691588769
BB20 3σ逆張り,1,London,6396,0.04788367729831321,-0.21211632270168673,-10.528643578488474,0.5375719233376752,0,11,-0.2163217566016082,-0.2070848214285664,-126.7940186915877
BB20 3σ逆張り,1,NY,13927,0.03286106124793393,-0.227138938752066,-18.898122265716218,0.4831349494876847,0,11,-0.22844603434178357,-0.22568325997875482,-295.641495327105
BB20 3σ逆張り,3,全,23275,0.0595340923737938,-0.20046590762620614,-13.930858860050096,0.6392686449105793,0,11,-0.22607420210627815,-0.17106930601697617,-436.06018691588304
BB20 3σ逆張り,3,Asia,6850,0.05902467153285083,-0.2009753284671491,-9.246915398690705,0.5955451475618155,1,11,-0.24240562687789974,-0.15341298212605223,-128.6617757009319
BB20 3σ逆張り,3,London,5531,0.05700759356355385,-0.2029924064364461,-7.112130251389291,0.6506089559168672,0,11,-0.2129869259135099,-0.19129160125588043,-104.92999999999846
BB20 3σ逆張り,3,NY,10894,0.06113713970993264,-0.19886286029006728,-8.49085981830593,0.6570589676746954,1,11,-0.22249352890422833,-0.17200666797411063,-202.46841121495262
BB20 3σ逆張り,5,全,22711,0.039598432477654336,-0.2204015675223456,-13.043928384869579,0.6633579092537739,0,11,-0.23325423171733792,-0.2055626600891745,-467.8074766355132
BB20 3σ逆張り,5,Asia,6750,0.0458069629629645,-0.2141930370370354,-7.600103451798979,0.6334300084251621,1,11,-0.2619595006934804,-0.1594400635930023,-135.12177570093357
BB20 3σ逆張り,5,London,5464,0.05226153001464208,-0.2077384699853579,-5.853900857296829,0.6947037255794292,1,11,-0.20888357094365298,-0.20639872915011662,-106.08252336448557
BB20 3σ逆張り,5,NY,10497,0.02901457559302591,-0.23098542440697403,-8.944485067407745,0.6635656171884914,1,11,-0.22761505605979784,-0.23486777367773728,-226.60317757009406
BB20 3σ逆張り,15,全,22175,0.028618489289741457,-0.2313815107102585,-9.056032089282231,0.7543915756193407,1,11,-0.2187882125441402,-0.24595058846415502,-479.52196261682076
BB20 3σ逆張り,15,Asia,6649,-0.00023582493607797803,-0.2602358249360779,-6.050828095842397,0.6967811070426287,1,11,-0.25308312128922716,-0.26836535989716753,-161.7110280373815
BB20 3σ逆張り,15,London,5375,0.09111144186046469,-0.16888855813953524,-3.6772607322442203,0.8241671738280695,1,11,-0.20982060145177983,-0.12117848509266839,-84.83887850467308
BB20 3σ逆張り,15,NY,10151,0.014428036646635962,-0.24557196335336398,-5.90377052261401,0.751250284144148,1,11,-0.20133620058565296,-0.297141028376358,-232.97205607476616
BB20 3σ逆張り,30,全,20945,0.013270899976127577,-0.24672910002387236,-6.724846199814561,0.7975025737623458,0,11,-0.21623599031650692,-0.2814604779411769,-482.9664485981315
BB20 3σ逆張り,30,Asia,6256,-0.018128516624040344,-0.2781285166240402,-4.690784786346477,0.7544378314084152,0,11,-0.24562062726175887,-0.31479387755102156,-162.61420560747624
BB20 3σ逆張り,30,London,5049,0.13559853436324054,-0.1244014656367593,-1.7415149900071498,0.9000879336514516,1,11,-0.2194569732937695,-0.015489587760303953,-58.701214953270814
BB20 3σ逆張り,30,NY,9640,-0.030421784232366498,-0.29042178423236636,-4.92760951647839,0.7695332169831139,1,11,-0.19559346430655644,-0.3987819515447889,-261.6510280373843
BB20 3σ逆張り,60,全,18350,-0.020506485013622632,-0.2805064850136226,-5.873287342112201,0.8239603291422083,1,11,-0.2055166770898474,-0.36267325262676764,-481.0555140186892
BB20 3σ逆張り,60,Asia,5506,-0.06161768979295022,-0.32161768979295013,-3.7356596647074785,0.792046230137948,1,11,-0.23012565081568923,-0.4220323809523744,-165.49785046728817
BB20 3σ逆張り,60,London,4388,0.15017980856882543,-0.10982019143117445,-1.1228989151879996,0.9344309070637705,3,11,-0.23592623308598823,0.02795231282785193,-45.03654205607416
BB20 3σ逆張り,60,NY,8456,-0.08231031220435163,-0.3423103122043515,-4.830348266979254,0.7835758536061622,1,11,-0.17372862957937496,-0.5271065939514131,-270.5211214953268
RSI14<20買い/>80売り,1,全,263540,0.015354265007209896,-0.24464573499279002,-129.17275241114106,0.3483458957167458,0,11,-0.2484217775029506,-0.24126338505362632,-6025.601588785036
RSI14<20買い/>80売り,1,Asia,80591,0.009648645630405392,-0.2503513543695946,-77.98952192779707,0.3165065863433546,0,11,-0.252423394954442,-0.2485050566675274,-1885.6136448598131
RSI14<20買い/>80売り,1,London,60177,0.023438822141350558,-0.23656117785864936,-58.574717090711914,0.38363881631291663,0,11,-0.24191503625168462,-0.23207149404216176,-1330.4244859813032
RSI14<20買い/>80売り,1,NY,122772,0.01513692861564561,-0.2448630713843543,-85.6709246707934,0.35103861180859425,0,11,-0.2488724070251422,-0.2411413852677869,-2809.5634579439206
RSI14<20買い/>80売り,3,全,125280,0.031025119731800818,-0.2289748802681991,-49.80137371744868,0.5357484846509427,0,11,-0.23573197370638738,-0.22289605761940895,-2680.932056074765
RSI14<20買い/>80売り,3,Asia,38178,0.010766121850279283,-0.2492338781497207,-31.424888218230933,0.4786684881467169,0,11,-0.24633614093036038,-0.25186403837505816,-889.2757943925268
RSI14<20買い/>80売り,3,London,29146,0.05071375145817683,-0.20928624854182312,-22.325588424790734,0.5883200696173843,1,11,-0.2241609434102199,-0.19648183617442258,-570.0800934579418
RSI14<20買い/>80売り,3,NY,57956,0.034469166264062774,-0.22553083373593713,-32.136608799688545,0.5449007519294919,0,11,-0.2344093634852964,-0.21741246614256457,-1221.5761682242967
RSI14<20買い/>80売り,5,全,96313,0.04009621754072729,-0.21990378245927267,-34.02726020895985,0.6176862566633404,1,11,-0.22929504677196588,-0.2114428216160738,-1979.4012149532643
RSI14<20買い/>80売り,5,Asia,29394,0.009610430700143545,-0.2503895692998564,-22.216176245854538,0.5529703043363206,0,11,-0.2401487256158327,-0.259761662757362,-687.8458878504654
RSI14<20買い/>80売り,5,London,22622,0.06744956237291218,-0.19255043762708776,-14.746272524627015,0.6719465742708584,1,11,-0.21019338952552116,-0.17710718726684915,-407.0912149532691
RSI14<20買い/>80売り,5,NY,44297,0.04635650269770028,-0.21364349730229965,-21.689959089987426,0.6311341972349747,1,11,-0.23163530082691594,-0.19736383573425084,-884.4641121495297
RSI14<20買い/>80売り,15,全,66367,0.026557867614928857,-0.23344213238507103,-19.009920665228478,0.724003510655697,0,11,-0.2296922978913161,-0.23680822348669067,-1447.9302803738326
RSI14<20買い/>80売り,15,Asia,20178,-0.044341956586380876,-0.3043419565863808,-13.623942139614634,0.6319348543346524,0,11,-0.24250041330853378,-0.36134219047619065,-573.9263551401862
RSI14<20買い/>80売り,15,London,15932,0.08185092894802819,-0.17814907105197172,-7.567510351571401,0.7947859050610298,1,11,-0.21027892699853176,-0.1496209266500788,-265.2589719626181
RSI14<20買い/>80売り,15,NY,30257,0.044725154509699966,-0.21527484549029993,-11.51056334429735,0.7457511810428586,0,11,-0.23120445756872596,-0.20114444305850174,-608.7449532710286
RSI14<20買い/>80売り,30,全,53356,0.021502979983507264,-0.23849702001649264,-12.267265894765718,0.788797905659441,1,11,-0.23527788556721338,-0.24139012846517943,-1189.275420560746
RSI14<20買い/>80売り,30,Asia,16163,-0.029458392625132106,-0.28945839262513196,-8.553206063178196,0.7341973372214944,0,11,-0.23693411552346533,-0.33791542761984195,-437.2444859813092
RSI14<20買い/>80売り,30,London,12822,0.07461347683668733,-0.18538652316331256,-5.115204587552299,0.843266462627373,1,11,-0.22642490118576958,-0.14847022222222236,-222.15196261682183
RSI14<20買い/>80売り,30,NY,24371,0.027358540888762002,-0.2326414591112379,-7.570529090379839,0.7937090502983887,1,11,-0.23885796797059458,-0.2271535074165632,-529.8789719626149
RSI14<20買い/>80売り,60,全,37989,0.028065466319197933,-0.231934533680802,-7.629080566625645,0.8485225727895584,0,11,-0.21625308952636565,-0.24588217447528044,-823.4542990654194
RSI14<20買い/>80売り,60,Asia,11594,-0.07802216663791632,-0.3380221666379163,-6.256711302471173,0.7750590745370879,0,11,-0.24682241630276794,-0.42021859626106717,-366.2643925233646
RSI14<20買い/>80売り,60,London,9299,0.11351941068932218,-0.1464805893106777,-2.37093221364538,0.9102581012750638,1,11,-0.2228516988062416,-0.07917883876188621,-127.30121495327028
RSI14<20買い/>80売り,60,NY,17096,0.053530124005615645,-0.2064698759943843,-4.514676540814392,0.8619340927655966,0,11,-0.19175395343045648,-0.21950722559293964,-329.88869158878447
RSI14<10買い/>90売り,1,全,52427,0.012999332405058983,-0.24700066759494096,-57.87218376151621,0.3318301429623526,0,11,-0.2480536632514975,-0.24597530306452778,-1210.234018691586
RSI14<10買い/>90売り,1,Asia,13968,0.005992769186711777,-0.25400723081328813,-29.222273708680145,0.3386781888144052,0,11,-0.2467436049090613,-0.26082526023595104,-331.58626168224384
RSI14<10買い/>90売り,1,London,8203,0.0380950871632355,-0.2219049128367644,-20.00306406911401,0.4398234059171238,0,11,-0.23204015837104155,-0.21422584101135114,-170.12018691588582
RSI14<10買い/>90売り,1,NY,30256,0.009430030407192504,-0.2505699695928074,-46.10194553962318,0.29582247014448004,0,11,-0.25226050366182695,-0.24877862491490696,-708.5275700934562
RSI14<10買い/>90売り,3,全,26543,0.026062313981088096,-0.23393768601891188,-23.693938030554115,0.5103185559250212,0,11,-0.2371188295560386,-0.23093703785049968,-580.3185046728952
RSI14<10買い/>90売り,3,Asia,7033,0.017374377932603435,-0.2426256220673965,-11.94521517684192,0.5134887935284121,0,11,-0.24026184171815163,-0.24483654375344033,-159.4753271028037
RSI14<10買い/>90売り,3,London,4357,0.08255634610970963,-0.17744365389029032,-6.937157004089754,0.66201711156353,1,11,-0.21805771248688416,-0.14586046511627646,-72.25439252336402
RSI14<10買い/>90売り,3,NY,15153,0.013850722629183427,-0.2461492773708165,-19.70174464527671,0.4583084567287973,0,11,-0.24050283678585607,-0.25179944547134664,-348.58878504672737
RSI14<10買い/>90売り,5,全,21754,0.033296037510342776,-0.22670396248965716,-17.357367419099987,0.5859723230346032,0,11,-0.23164346915460723,-0.22209200000000062,-460.9082242990656
RSI14<10買い/>90売り,5,Asia,5768,0.020683945908458984,-0.239316054091541,-8.972491781092499,0.5836576955198941,0,11,-0.22702902185596363,-0.2508354047699072,-129.00700934579518
RSI14<10買い/>90売り,5,London,3666,0.1275965630114588,-0.13240343698854112,-3.9792821670967857,0.779734969151436,1,11,-0.18622986369268987,-0.09006627680311416,-45.36364485981232
RSI14<10買い/>90売り,5,NY,12320,0.011140259740259523,-0.2488597402597404,-14.933706716831585,0.5203767213559437,0,11,-0.2457730775536971,-0.25188587043883665,-286.5375700934581
RSI14<10買い/>90売り,15,全,18325,0.0327012278308331,-0.2272987721691668,-9.597563593256117,0.7101902742353895,1,11,-0.22904027459954307,-0.22571079812206318,-389.27570093457774
RSI14<10買い/>90売り,15,Asia,4787,0.0006037184040114537,-0.2593962815959885,-5.489898085603044,0.6897141876178045,1,11,-0.22684622030237675,-0.2898790453074412,-116.04953271028009
RSI14<10買い/>90売り,15,London,3206,0.11853774173425045,-0.14146225826574946,-2.5684794760755927,0.8397904793731078,1,11,-0.19779247910863762,-0.0957615819208978,-42.3857943925227
RSI14<10買い/>90売り,15,NY,10332,0.020937669376694425,-0.23906233062330554,-7.586518733122479,0.6723986478376193,1,11,-0.23905251553417528,-0.2390714954145596,-230.84037383177505
RSI14<10買い/>90売り,30,全,17303,0.036695023984280546,-0.22330497601571933,-7.278377001542848,0.7768326286011364,1,11,-0.22985962990017028,-0.2173813400814164,-361.1071028037376
RSI14<10買い/>90売り,30,Asia,4530,0.032981015452537024,-0.22701898454746292,-3.6418063090544273,0.7854856399557274,1,11,-0.22394160583941708,-0.22990419161676845,-96.11177570093524
RSI14<10買い/>90売り,30,London,3051,0.10574827925270676,-0.15425172074729313,-2.0113497440239527,0.8727444012587624,1,11,-0.2386048210372552,-0.0855957193816819,-43.9833644859805
RSI14<10買い/>90売り,30,NY,9722,0.01675498868545621,-0.24324501131454374,-6.160725740984746,0.7319202785148466,1,11,-0.23007457554265945,-0.25533458275794035,-221.01196261682188
RSI14<10買い/>90売り,60,全,14337,0.11827355792704292,-0.141726442072957,-3.0785047887098287,0.8950871845894862,2,11,-0.16703902009681637,-0.11878018617021106,-189.90018691588642
RSI14<10買い/>90売り,60,Asia,4075,0.08164441717791411,-0.17835558282208583,-1.991212704294359,0.8727740682805781,2,11,-0.2273225806451611,-0.1332884071630536,-67.92514018691587
RSI14<10買い/>90売り,60,London,2829,0.09586320254507186,-0.164136797454928,-1.4873691996740253,0.9017701732221916,1,11,-0.27220252167060643,-0.07622948717948197,-43.396542056073955
RSI14<10買い/>90売り,60,NY,7433,0.146884165209203,-0.11311583479079693,-1.8569406132776989,0.9058259464028126,2,11,-0.09716801112656412,-0.12805393434080134,-78.5785046728966
