n1,n2,e1,e1_pf,e2,e2_pf,e3,e3_pf,e4,e4_pf,total,design,oos,win_years,worst_year,worst_month,ex3,pf1,avg1,gain,atr,dev,vr,rng,tov,rank,n_cand
2576,1042,7509385.748425528,1.579830802704405,9273305.381864391,1.2989821104485453,2902085.203735113,1.2791390967972194,5163961.901164,1.4262336974626069,24848738.23518903,16782691.13028992,8066047.104899113,24,-560663.1490120346,-907049.9987079999,23709671.57248903,1.3957638991835468,0.9039538672569375,8.0,4.0,20.0,4.0,3.0,300000000.0,乖離×ATR×前日比,5398
2201,808,5270002.358476149,1.4844750786933885,7499177.518000138,1.2812349077088767,2035117.2205504552,1.2529742355617433,4125421.901819,1.3705037260063675,18929718.99884574,12769179.876476288,6160539.122369455,23,-328483.8157410344,-722399.9999999999,17839452.33614574,1.338833425981014,0.7695264111260612,8.0,4.0,20.0,4.0,3.0,500000000.0,乖離×ATR(現行),4293
2201,798,4894168.152751213,1.44491379920641,6709634.182796456,1.2487924800298502,2281344.168167345,1.2854565404259086,3854888.5689970003,1.337654571899371,17740035.07271201,11603802.335547669,6136232.737164346,22,-923183.8167353778,-820849.9999999999,16649768.410012012,1.3275022185172294,0.749369326534398,8.0,4.0,20.0,4.0,3.0,500000000.0,乖離のみ,4293
2201,810,5964926.218458466,1.5647999538377855,7780305.014164638,1.3004344954111402,2146408.8859371203,1.2665813005077726,3898438.092289,1.3518912791794495,19790078.210849226,13745231.232623104,6044846.97822612,23,-245305.00325099978,-657799.9999999999,18766411.548149224,1.3933223676009963,0.8693018147526493,8.0,4.0,20.0,4.0,3.0,500000000.0,ATRのみ,4293
2201,809,5406125.429983756,1.5115793957055303,7898986.126607026,1.302734509983479,2270256.984242455,1.2929003777152774,4018978.568844,1.365226222393567,19594347.10967724,13305111.55659078,6289235.553086455,23,-171524.99931599986,-755450.0,18501080.44697724,1.363965725692268,0.797879886157127,8.0,4.0,20.0,4.0,3.0,500000000.0,前日比のみ,4293
2201,805,5392476.222885931,1.5009841695616346,8229415.014452797,1.311061539665957,2314770.558618455,1.2894362562699306,4394728.567659,1.3936331012741567,20331390.363616183,13621891.23733873,6709499.126277455,23,-248770.8333000001,-745199.9999999999,19238123.700916182,1.3806866741578405,0.8671649020039854,8.0,4.0,20.0,4.0,3.0,500000000.0,乖離×ATR×前日比,4293
1643,477,3243866.2437770218,1.4900901252869672,9512825.223816425,1.5735342877969645,1229831.1091819,1.2150598618202162,2410538.569193,1.261437342243091,16397061.145968344,12756691.467593446,3640369.6783749,21,-808730.001922,-612999.9999999999,15395661.145968344,1.4276502070822632,0.9191441608572961,8.0,4.0,20.0,4.0,3.0,1000000000.0,乖離×ATR(現行),2891
1643,479,3342446.934583522,1.5162992977362346,8262983.557048742,1.4760105756552564,1409888.88426279,1.2477267830239835,2156305.236233,1.2233202590684207,15171624.612128053,11605430.491632264,3566194.12049579,20,-671283.3370299999,-708949.9999999999,14170224.612128053,1.3743117626914587,0.8262862208263942,8.0,4.0,20.0,4.0,3.0,1000000000.0,乖離のみ,2891
1643,475,3429861.570647522,1.5420405520947629,9476161.332735647,1.5811662202008754,1213226.1495507876,1.20897268521396,2217689.759533,1.2397650190437215,16336938.812466953,12906022.90338317,3430915.909083788,20,-957908.572682,-426299.9999999999,15402138.812466953,1.4415311741173829,0.9433929805610063,8.0,4.0,20.0,4.0,3.0,1000000000.0,ATRのみ,2891
1643,481,3326808.967706348,1.5154356288285764,9028688.001990315,1.5430569782266246,1228113.3668979,1.2183191595343374,2552205.2360880002,1.285571649719978,16135815.572682561,12355496.969696663,3780318.6029859,23,-841451.910926,-766999.9999999999,15127215.572682561,1.4369587802989663,0.915601765374908,8.0,4.0,20.0,4.0,3.0,1000000000.0,前日比のみ,2891
1643,479,3263976.0953935217,1.4984697151224062,9072425.223133083,1.5349273635107168,1402678.3700338998,1.2451904034028136,2682155.2349030003,1.2926478113532731,16421234.923463507,12336401.318526605,4084833.6049369,22,-771811.90779,-757299.9999999999,15412634.923463507,1.4375779681882317,0.9498041120172674,8.0,4.0,20.0,4.0,3.0,1000000000.0,乖離×ATR×前日比,2891
2537,1027,7559143.799575746,1.6138652525926984,7954376.444178343,1.25626296423984,3265417.976919334,1.326645698460998,4943505.235393999,1.4143749208149865,23722443.45606742,15513520.243754089,8208923.2123133335,24,-1287681.8156790342,-931600.0,22583376.79336742,1.3830913989912041,0.8609535156937622,8.0,4.0,20.0,4.0,5.0,300000000.0,乖離×ATR(現行),5242
2537,1015,7355842.8343366925,1.5910212754558937,6553048.88623371,1.2055591338084837,3536436.5908262245,1.3517519081820886,4410771.901534,1.3624756702580096,21856100.212930627,13908891.720570402,7947208.492360225,24,-2375033.8155593774,-1121700.0,20717033.550230626,1.355885480820757,0.8098755353634519,8.0,4.0,20.0,4.0,5.0,300000000.0,乖離のみ,5242
2537,1027,7603054.854472486,1.6220700182499048,8328118.941874342,1.279116680891077,3150051.309153999,1.3142471930310575,4672521.425864,1.394624302241079,23753746.53136483,15931173.796346828,7822572.735017999,25,-351290.0031589998,-522599.9999999999,22681279.868664827,1.4010118602847916,0.8846447703559228,8.0,4.0,20.0,4.0,5.0,300000000.0,ATRのみ,5242
2537,1020,7132941.896278268,1.5848331976543628,8527517.14819424,1.281653929000552,3491897.9785763337,1.3564963389273692,4621161.902909,1.3951237489696937,23773518.925957844,15660459.044472508,8113059.881485334,24,-562329.1833984707,-926950.0002199999,22634452.263257843,1.376446315956311,0.8272493218412278,8.0,4.0,20.0,4.0,5.0,300000000.0,前日比のみ,5242
2537,1021,7340375.332390527,1.5889263764626123,8676047.051037893,1.2812361328783721,3244537.9817573344,1.3184304996809575,5117311.901234,1.4283047132394004,24378272.266419753,16016422.38342842,8361849.882991334,24,-925363.1492320345,-991649.9987079999,23239205.603719752,1.3924288669100333,0.8966754117858491,8.0,4.0,20.0,4.0,5.0,300000000.0,乖離×ATR×前日比,5242
2169,786,5005275.6091211485,1.4708942321629819,6910702.520992638,1.260106848548251,2347386.664852676,1.297011197661547,4125521.901889,1.376827785712474,18388886.696855463,11915978.130113786,6472908.566741676,23,-836433.8153110343,-714799.9999999999,17298620.034155462,1.3296956662798713,0.7537432070107201,8.0,4.0,20.0,4.0,5.0,500000000.0,乖離×ATR(現行),4165
2169,779,4661549.40323788,1.4344082464770371,5909892.518718955,1.2190693738628702,2590863.612469566,1.3298902352325879,3599188.568167,1.3182232334553425,16761494.102593403,10571441.921956835,6190052.180636566,22,-1283533.8169553776,-788849.9999999999,15671227.439893404,1.3100828940637361,0.7099156336703506,8.0,4.0,20.0,4.0,5.0,500000000.0,乖離のみ,4165
2169,790,5519887.469043466,1.5302346752366747,7323046.684947138,1.2846774949897297,2263103.330239341,1.2849642072106573,3982588.092359,1.3677492299608998,19088625.576588944,12842934.153990604,6245691.4225983415,23,-243070.8333000001,-647699.9999999999,18064958.913888942,1.379648746480782,0.8421554497751442,8.0,4.0,20.0,4.0,5.0,500000000.0,ATRのみ,4165
2169,790,4980051.03464718,1.477385478180809,7074269.462579526,1.2706467193611009,2536876.4285446764,1.3341005398550791,4060278.568914,1.3774640220056524,18651475.494685385,12054320.497226706,6597154.997458676,23,-340910.20548380667,-777650.0,17558208.831985384,1.3413611634853173,0.7522043048631949,8.0,4.0,20.0,4.0,5.0,500000000.0,前日比のみ,4165
2169,786,5109674.140220931,1.4858232724201603,7659256.684465298,1.2906657167162054,2549990.002920676,1.3244545198528912,4314378.567729,1.3927507315195964,19633299.395335905,12768930.82468623,6864368.570649676,23,-338217.1499080346,-813600.0,18540032.732635904,1.3751314957751464,0.8559601041398868,8.0,4.0,20.0,4.0,5.0,500000000.0,乖離×ATR×前日比,4165
1615,468,2985283.2445970215,1.458747882970046,9257741.890526423,1.5594458609360762,1448775.554137453,1.2615046346997818,2270938.569263,1.2489100786496428,15962739.258523898,12243025.135123445,3719714.123400453,21,-811730.001922,-605399.9999999999,14961339.258523898,1.4228245911447732,0.9169391872618134,8.0,4.0,20.0,4.0,5.0,1000000000.0,乖離×ATR(現行),2794
1615,470,3131538.6021535215,1.4919628152499844,8037600.2231087405,1.4656520672756739,1628833.3292183434,1.2954582174437974,1863205.2354030001,1.1939573350555766,14661177.389883608,11169138.825262262,3492038.5646213433,20,-674283.3370299999,-676949.9999999999,13659777.389883608,1.3607310946453763,0.7976737025305732,8.0,4.0,20.0,4.0,5.0,1000000000.0,乖離のみ,2794
1615,467,3150433.2379075214,1.5035998732817932,9354528.000535645,1.5770105612096212,1357870.594506341,1.2413018996253515,2148539.7596030002,1.2363544293960882,16011371.59255251,12504961.238443166,3506410.3541093413,21,-960908.572682,-416199.9999999999,15076571.59255251,1.4387303297405063,0.9404916818987855,8.0,4.0,20.0,4.0,5.0,1000000000.0,ATRのみ,2794
1615,475,3093978.3225447717,1.485347295279753,8791554.667940315,1.5307273153060217,1392357.811853453,1.2563009224053165,2494155.2361580003,1.2840843220651008,15772046.038496539,11885532.990485087,3886513.0480114534,23,-844451.910926,-722999.9999999999,14763446.038496539,1.4264700727052544,0.8987010833155911,8.0,4.0,20.0,4.0,5.0,1000000000.0,前日比のみ,2794
1615,471,3008167.762903522,1.4660188551728512,8926425.222843084,1.5306649707901547,1547322.8149894532,1.27918061847826,2578005.2349730004,1.285094627928905,16059921.03570906,11934592.985746607,4125328.0499624535,22,-774811.90779,-715799.9999999999,15051321.03570906,1.4434042516088632,0.9638011611514967,8.0,4.0,20.0,4.0,5.0,1000000000.0,乖離×ATR×前日比,2794
2295,868,6629530.990237742,1.618367568794041,6704303.418369444,1.2258935694011246,3325363.809540334,1.3745953896138148,4583558.568189001,1.425633441652921,21242756.786336523,13333834.408607185,7908922.377729335,24,-1210445.7037378063,-931600.0,20103690.12363652,1.372163400519355,0.8672863341275767,8.0,4.0,20.0,4.0,8.0,300000000.0,乖離×ATR(現行),4373
2295,857,6292067.525116189,1.5818484651305746,5920855.858479654,1.1971316788779789,3605132.981596334,1.4055260855957552,4007958.568129001,1.3576843952115143,19826014.933321178,12212923.383595843,7613091.549725335,23,-1770172.705622807,-1121700.0,18686948.270621177,1.3472722889206596,0.8217874070609631,8.0,4.0,20.0,4.0,8.0,300000000.0,乖離のみ,4373
2295,864,6577095.477472542,1.6150107831369584,7288159.253406945,1.2553879725109907,3480201.3084203345,1.396137914036311,4110674.7586590005,1.379749765903209,21456130.79795882,13865254.730879486,7590876.067079335,25,-188874.9993159999,-438269.99999999994,20383664.13525882,1.3915628564261862,0.8971877384733519,8.0,4.0,20.0,4.0,8.0,300000000.0,ATRのみ,4373
2295,859,6502017.975674134,1.6212018269568123,7659467.179265116,1.2646297794031762,3920621.3128283345,1.4632375366073596,4772148.569504,1.4572114009950283,22854255.037271585,14161485.15493925,8692769.882332334,24,-234470.84978347088,-926950.0002199999,21715188.374571584,1.4023513456516379,0.9138361199422567,8.0,4.0,20.0,4.0,8.0,300000000.0,前日比のみ,4373
2295,865,6279239.417289024,1.579040216291312,7398145.692598495,1.2509577108339105,3598341.315996334,1.403400249407953,4838265.235119,1.4464459055472552,22113991.661002852,13677385.109887518,8436606.551115334,24,-770877.0374948067,-958749.9987079999,20974924.99830285,1.4061681534073966,0.9459636399740227,8.0,4.0,20.0,4.0,8.0,300000000.0,乖離×ATR×前日比,4373
1946,658,4569084.823235063,1.497557980547215,6728451.160823616,1.2735980334776427,2842074.164027676,1.4198264850380924,3758575.235069,1.3813298613015912,17898185.383155353,11297535.984058678,6600649.399096676,23,-217895.8333000001,-691400.00055,16807918.720455352,1.3548705336611102,0.8255480162857963,8.0,4.0,20.0,4.0,8.0,500000000.0,乖離×ATR(現行),3460
1946,660,4097644.9261190454,1.4398963340556903,6001670.3260430265,1.2408829016715384,3031343.3365636766,1.4495247735371042,3152175.2351470003,1.3025731916380034,16282833.823872747,10099315.252162073,6183518.571710677,22,-536283.3326799999,-724199.99877,15192567.161172748,1.3288607228218707,0.7806678634114681,8.0,4.0,20.0,4.0,8.0,500000000.0,乖離のみ,3460
1946,663,4800574.642587364,1.5299548301700423,6969295.328300115,1.2880082688632803,2919611.6629076763,1.4319845211231512,3467741.425539,1.3525097106122197,18157223.05933415,11769869.970887478,6387353.088446677,24,-181195.83330000011,-588400.00022,17133556.39663415,1.3954263888469085,0.903896771521063,8.0,4.0,20.0,4.0,8.0,500000000.0,ATRのみ,3460
1946,666,4684801.915402596,1.526462890602556,6940123.661291526,1.2818854920900487,3335261.6673156763,1.5266797920984245,4068565.235894,1.425753151512272,19028752.4799038,11624925.576694122,7403826.903209677,24,-166024.99931599988,-792650.0,17935485.817203797,1.392539637127337,0.8937153867914193,8.0,4.0,20.0,4.0,8.0,500000000.0,前日比のみ,3460
1946,665,4499843.583056346,1.4951360704434216,7418688.659338275,1.3016574965356555,3217051.6704836763,1.4804579694426683,3938431.9019990005,1.3931161873977902,19074015.814877298,11918532.24239462,7155483.572482677,24,-175795.83330000011,-799100.0,17980749.152177297,1.4136529442016146,0.9599893575118875,8.0,4.0,20.0,4.0,8.0,500000000.0,乖離×ATR×前日比,3460
1436,387,3103177.700513141,1.5693402307420992,8711378.029389653,1.573643501767509,2037107.4980146762,1.4470022042385422,1732491.902313,1.212803031623133,15584155.13023047,11814555.729902795,3769599.400327676,21,-307116.66661999986,-842033.33271,14582755.13023047,1.4539668195135216,1.0006808067165676,8.0,4.0,20.0,4.0,8.0,1000000000.0,乖離×ATR(現行),2316
1436,392,3181356.8668293916,1.5985599669093933,8018578.028241312,1.5137485501166943,2165407.4980146764,1.476220925024931,1363791.9022530003,1.1573528575523984,14729134.295338381,11199934.895070704,3529199.4002676765,21,-610083.3326799999,-908899.99877,13727734.295338381,1.4071295958809993,0.9214293260244503,8.0,4.0,20.0,4.0,8.0,1000000000.0,乖離のみ,2316
1436,393,3025827.694331141,1.5613731613333464,8907464.141158871,1.5947488987299565,1956407.4984946763,1.422042944204558,1564893.092783,1.1936846359146098,15454592.426767688,11933291.835490013,3521300.5912776766,20,-392080.0017520001,-742133.33271,14519792.426767688,1.4617203147806521,1.0122514458278393,8.0,4.0,20.0,4.0,8.0,1000000000.0,ATRのみ,2316
1436,395,3088600.7551581413,1.5803189490586562,8439804.697441313,1.5511673741352987,2041337.495326676,1.458463781783361,2179141.9031380005,1.2835851342136213,15748884.85106413,11528405.452599455,4220479.398464676,22,-302700.00492000004,-531399.9999999999,14740284.85106413,1.483063726920647,1.0350832808420687,8.0,4.0,20.0,4.0,8.0,1000000000.0,前日比のみ,2316
1436,397,2975808.7555793915,1.5498634217471567,8628611.36286631,1.5600412934716632,2126507.4984946763,1.4636788037204045,2022758.5692430004,1.2488662789607374,15753686.186183378,11604420.118445702,4149266.0677376767,22,-241595.83330000011,-830499.99978,14745086.186183378,1.487655825084962,1.069297277890031,8.0,4.0,20.0,4.0,8.0,1000000000.0,乖離×ATR×前日比,2316
2822,1201,7949290.445698874,1.5467544604416403,9417563.172152447,1.2843465901333113,5143591.036675113,1.4645756775822323,5108185.235244,1.3622274076216674,27618629.889770433,17366853.61785132,10251776.271919113,25,-78964.99889599995,-580150.0,26546163.227070432,1.3970264226330058,0.8799714355338001,8.0,4.0,20.0,6.0,3.0,300000000.0,乖離×ATR(現行),6139
2822,1194,7655871.065720652,1.5164560323660448,8642162.597981457,1.2562493272051158,5260828.811198003,1.4781410707012748,4952823.331794,1.3466231671270874,26511685.806694113,16298033.663702108,10213652.142992003,24,-1055135.167335734,-817000.0000000001,25372619.14399411,1.3904152684293283,0.8719958677789861,8.0,4.0,20.0,6.0,3.0,300000000.0,乖離のみ,6139
2822,1202,8187796.834450614,1.5717888882848445,8986505.669642445,1.2785450787921548,5083129.364521778,1.4639132316804022,4968984.759074001,1.3580557821331753,27226416.627688836,17174302.50409306,10052114.123595778,25,-63764.99889599995,-482816.666501,26153949.964988835,1.4254408654923871,0.9266640607358912,8.0,4.0,20.0,6.0,3.0,300000000.0,ATRのみ,6139
2822,1197,7689893.607763596,1.5356829467191584,10351917.764626112,1.3226971034271358,5305392.700624113,1.4963090422986058,5137243.327879,1.3696584529551241,28484447.40089282,18041811.372389708,10442636.028503112,25,-56864.99889599995,-763350.0,27411980.73819282,1.4145045027430925,0.8986630216265241,8.0,4.0,20.0,6.0,3.0,300000000.0,前日比のみ,6139
2822,1193,7857605.646136154,1.5367293345235435,9607573.223416882,1.2879523394588457,5179282.703685114,1.4650307513634502,5325379.996994,1.3768157506714567,27969841.57023215,17465178.869553037,10504662.700679114,24,-304443.7075871488,-824688.890213114,26897374.907532148,1.4129002370741122,0.9299064165720864,8.0,4.0,20.0,6.0,3.0,300000000.0,乖離×ATR×前日比,6139
2394,918,5314985.3110368885,1.4395675549025408,8761062.584473241,1.31319823524381,3485653.052352455,1.4020161305894265,4003868.5682989997,1.310631452014151,21565569.516161583,14076047.89551013,7489521.620651455,24,-316733.33332000003,-560999.9999999999,20549102.853461582,1.358494765452732,0.8049014766701091,8.0,4.0,20.0,6.0,3.0,500000000.0,乖離×ATR(現行),4812
2394,906,4751640.689898453,1.3856992083684954,8261589.249249559,1.2919541832048187,3694326.666561345,1.4314691165776718,3773206.6649870006,1.2835423442543619,20480763.270696357,13013229.939148013,7467533.331548346,22,-538233.8168553778,-659449.9999999999,19390496.607996356,1.3507974777944713,0.7934674991535292,8.0,4.0,20.0,6.0,3.0,500000000.0,乖離のみ,4812
2394,912,5976309.171019207,1.505448727982208,8704765.079927742,1.3209266563123105,3582514.71932712,1.4153201662304942,3922618.092129,1.3074613945069844,22186207.062403068,14681074.25094695,7505132.81145612,23,-246370.8333000001,-670200.00022,21162540.399703067,1.4131234099610934,0.901042933857094,8.0,4.0,20.0,6.0,3.0,500000000.0,ATRのみ,4812
