ev,win,side,n,gross,net,t,t1,t2,wy,ny
シドニー10:00,前10→0,売,2727,-0.006723818847088021,-0.011723818847088022,-4.118997198426773,-2.9359258293618544,-2.9522223682853763,1,11
シドニー10:00,前5→0,買,2722,0.0051578876247516245,0.00015788762475162435,3.402020089728267,3.130823191417939,1.9082716503694517,9,11
シドニー10:00,前5→0,売,2722,-0.0051578876247516245,-0.010157887624751625,-3.402020089728267,-3.130823191417939,-1.9082716503694517,2,11
シドニー10:00,0→5,買,2742,0.007460291917123322,0.0024602919171233216,4.844680601010805,4.815200873507506,2.323461984027729,10,11
シドニー10:00,0→5,売,2742,-0.007460291917123322,-0.012460291917123322,-4.844680601010805,-4.815200873507506,-2.323461984027729,1,11
シドニー10:00,0→10,買,2748,0.010192143900340006,0.005192143900340006,5.255090433369653,4.786683390946983,3.032716243741096,11,11
シドニー10:00,0→10,売,2748,-0.010192143900340006,-0.015192143900340006,-5.255090433369653,-4.786683390946983,-3.032716243741096,0,11
シドニー10:00,0→15,買,2751,0.01136662995324374,0.00636662995324374,4.753621043225944,4.369158130397852,2.80012879491498,11,11
シドニー10:00,0→15,売,2751,-0.01136662995324374,-0.01636662995324374,-4.753621043225944,-4.369158130397852,-2.80012879491498,0,11
シドニー10:00,0→30,買,2753,0.014401511152280961,0.00940151115228096,4.730523255434882,3.8905367322208697,3.220080918357532,11,11
シドニー10:00,0→30,売,2753,-0.014401511152280961,-0.019401511152280962,-4.730523255434882,-3.8905367322208697,-3.220080918357532,0,11
シドニー10:00,5→15,買,2744,0.0039414537235377784,-0.0010585462764622217,2.1230369948326953,1.2271972494580834,1.7469249635914552,7,11
シドニー10:00,5→15,売,2744,-0.0039414537235377784,-0.008941453723537779,-2.1230369948326953,-1.2271972494580834,-1.7469249635914552,4,11
シドニー10:00,5→30,買,2752,0.006972964001958383,0.001972964001958383,2.653052668462537,1.0783847595463016,2.428257084505082,8,11
シドニー10:00,5→30,売,2752,-0.006972964001958383,-0.011972964001958384,-2.653052668462537,-1.0783847595463016,-2.428257084505082,3,11
インド寄り09:15,前15→0,買,2746,-0.0013286318930064995,-0.0063286318930065,-0.9384409949228406,-0.4837107712181192,-0.8333352694174104,3,11
インド寄り09:15,前15→0,売,2746,0.0013286318930064995,-0.0036713681069935004,0.9384409949228406,0.4837107712181192,0.8333352694174104,8,11
インド寄り09:15,前10→0,買,2734,-0.0012445152904464307,-0.006244515290446431,-1.1912497440118353,-0.3458364334573249,-1.286583677841152,4,11
インド寄り09:15,前10→0,売,2734,0.0012445152904464307,-0.0037554847095535695,1.1912497440118353,0.3458364334573249,1.286583677841152,7,11
インド寄り09:15,前5→0,買,2719,3.796095016813251e-05,-0.0049620390498318675,0.05351948307577863,1.300685628523164,-1.0515155735282515,6,11
インド寄り09:15,前5→0,売,2719,-3.796095016813251e-05,-0.005037960950168133,-0.05351948307577863,-1.300685628523164,1.0515155735282515,5,11
インド寄り09:15,0→5,買,2733,0.0005535640240537398,-0.00444643597594626,0.6635521455144165,-0.08660458976929657,1.0657511619641302,5,11
インド寄り09:15,0→5,売,2733,-0.0005535640240537398,-0.00555356402405374,-0.6635521455144165,0.08660458976929657,-1.0657511619641302,6,11
