label,n,t,t1,t2,wy,ny,ann,tc2,tt3,pf,win,avg,tot,real,pbo,psd,delta,z,pv,sigtype,mafilt,bbfilt,dirn,trail,e16-19,e20-21,e22-24,e25-26
P40|reversal|MA1|BB0|TP10/SL20|TR5-3|both,3547,-3.334378888911508,-2.605221983882816,-2.145073482538399,2,11,-180.37272727275126,-8.086131998734215,-3.6071023286155657,0.8547085530169668,81.33634056949535,-0.5593741189738549,-1984.1000000002632,-0.5593741189738549,-1.1073767722465062,0.12806698277533457,0.5480026532726513,4.279031498961772,40,reversal,True,False,both,True,-0.5507233273057958,-1.0714490674320116,-0.006807286673050632,-0.886019971469258
P40|reversal|MA1|BB0|TP10/SL20|TR5-3|long,1905,-3.0618189288151942,-2.461225718899435,-1.8835217264281525,3,11,-114.2727272727384,-6.775006724861759,-3.277491892626236,0.8288538518094727,81.41732283464566,-0.6598425196851033,-1257.0000000001219,-0.6598425196851033,-1.103193586271155,0.12407397712580238,0.4433510665860517,3.5732800451501974,40,reversal,True,False,long,True,-0.4142372881358012,-1.6661807580176637,-0.005831903945085689,-1.1251928020564423
P40|reversal|MA1|BB0|TP10/SL20|TR5-3|short,1684,-1.8067788382949352,-1.6088074997697719,-0.9845594442688923,3,11,-68.02727272728656,-5.152379712371346,-2.1911665306020973,0.8846106399382938,81.17577197149643,-0.4443586698338192,-748.3000000001516,-0.4443586698338192,-1.222688005272544,0.11987860743559499,0.7783293354387247,6.492645786337514,40,reversal,True,False,short,True,-0.7718867924529964,-0.4764705882354595,-0.028725701943854095,-0.465930599369077
P40|breakout|MA1|BB0|TP20/SL20|TR0-0|both,2825,-0.7596565366774511,-0.6313868208105404,-0.45826336376431487,3,11,-74.16363636363934,-2.8522359814609555,-1.001393591259239,0.9710751273750958,51.256637168141594,-0.28877876106195766,-815.8000000000304,-0.28877876106195766,-0.6627925442868572,0.3239909838867902,0.37401378322489953,1.1543956524283665,40,breakout,True,False,both,False,-0.661457109283191,-0.16012396694214118,0.2357063403781593,-0.6553299492385855
P40|breakout|MA1|BB0|TP20/SL20|TR0-0|long,1536,0.32040882136935656,0.2316370801831237,0.22235805202752013,4,11,22.09999999999933,-1.298729757445015,0.04260595530164854,1.0162423999465484,52.408854166666664,0.15826822916666264,243.09999999999383,0.15826822916666264,-0.11267994085976074,0.24126223984466155,0.27094817002642335,1.1230442451370564,40,breakout,True,False,long,False,0.6000000000000191,-0.27499999999999136,1.2316221765913036,-1.681736526946055
P40|breakout|MA1|BB0|TP20/SL20|TR0-0|short,1385,-1.1597777839117889,-1.8207036665130047,0.02344033802150622,1,11,-79.65454545454855,-2.628655803030266,-1.5192048383249837,0.9376800358471338,50.32490974729242,-0.6326353790613957,-876.200000000033,-0.6326353790613957,-0.8233215315008516,0.32744921915971165,0.19068615243945597,0.5823380887234604,40,breakout,True,False,short,False,-1.583411214953276,-0.555056179775277,-0.6059382422803037,0.7613382899627366
P40|breakout|MA1|BB0|TP20/SL20|TR5-3|both,4177,-1.8300348770789105,-3.0532900740441726,0.2070991855646648,5,11,-112.49090909091795,-6.746173953843649,-2.104607861147187,0.9258953168044006,80.63203255925305,-0.2962413215226469,-1237.4000000000963,-0.2962413215226469,-0.9354598882579916,0.09338820467545648,0.6392185667353447,6.844746282003843,40,breakout,True,False,both,True,-0.40138781804174845,-1.400506970849304,0.46211878009637875,-0.22201183431945082
P40|breakout|MA1|BB0|TP20/SL20|TR5-3|long,2267,-1.0290888091732215,-1.5263852232123092,-0.060775713158452316,4,11,-45.25454545454844,-4.788990828682657,-1.3674820725216776,0.9424089221051122,81.60564622849581,-0.21958535509485344,-497.80000000003275,-0.21958535509485344,-0.9045744176635383,0.2496115711211448,0.6849890625686849,2.744219987446964,40,breakout,True,False,long,True,-0.2015714285715614,-1.1900510204082853,0.665142857142904,-0.7490526315787879
P40|breakout|MA1|BB0|TP20/SL20|TR5-3|short,1974,-1.7966322022846253,-3.003232095978466,0.3057379097741516,5,11,-78.20000000000641,-5.143710283027626,-2.160411464728915,0.8974377317547084,79.33130699088146,-0.43576494427561785,-860.2000000000696,-0.43576494427561785,-1.0518002805742055,0.1502964000105436,0.6160353362985876,4.098803006960723,40,breakout,True,False,short,True,-0.7370967741936424,-1.580000000000142,0.17941712204018043,0.4738666666666404
P40|breakout|MA1|BB0|TP15/SL15|TR0-0|both,3367,-0.547683066963775,-1.379007607593999,0.4874338257997384,4,11,-42.8909090909018,-3.6469328855778373,-0.7856209993785632,0.9813556107045228,52.18295218295218,-0.14012474012471562,-471.79999999991753,-0.14012474012471562,-0.6394283010851007,0.17504071678753794,0.4993035609603851,2.85249952196227,40,breakout,True,False,both,False,-0.604113614103814,-0.19123102866776698,0.3542421353670601,-0.16079545454543043
P40|breakout|MA1|BB0|TP15/SL15|TR0-0|long,1783,0.27895923756698604,-0.2326468780861452,0.5871282548192609,4,11,15.33636363636889,-2.072789006120359,-0.0028489639043217836,1.0128088317920254,53.000560852495795,0.09461581604041475,168.7000000000595,0.09461581604041475,-0.3268138343595233,0.14107695447153934,0.42142965039993807,2.9872324078625945,40,breakout,True,False,long,False,-0.19558823529409744,0.21896551724141816,0.8063492063492672,-0.6429319371727693
