label,n,t,t1,t2,wy,ny,ann,tc2,tt3,pf,win,avg,tot,smas,bb,mtf,tp,sl,trail,dirn
"SMA10/25/75|BB20,3.0|MTF0|TP20/SL10|TR5-3|short",348,-2.5460802308981454,-3.380580465797339,-0.4196746303689537,4,11,-36.809090909086656,-4.2872968957727196,-3.138053984317454,0.7202183526810574,61.49425287356321,-1.1635057471263026,-404.8999999999533,"(10, 25, 75)",3.0,False,20,10,True,short
"SMA10/25/75|BB20,3.0|MTF0|TP10/SL20|TR0-0|both",888,-1.4203529174605625,0.1386567624084777,-2.067893005302328,2,11,-55.66363636365547,-3.0682216063664867,-1.647358780948841,0.8989687319527726,66.77927927927928,-0.6895270270272631,-612.3000000002096,"(10, 25, 75)",3.0,False,10,20,False,both
"SMA10/25/75|BB20,3.0|MTF0|TP10/SL20|TR0-0|long",584,-1.216693698208611,-0.04584612708442649,-1.6021013160504398,6,11,-38.06363636364791,-2.575144312458922,-1.5035949926996401,0.895306678668733,66.78082191780823,-0.7169520547947376,-418.70000000012675,"(10, 25, 75)",3.0,False,10,20,False,long
"SMA10/25/75|BB20,3.0|MTF0|TP10/SL20|TR0-0|short",334,-1.3589417491050075,-0.7450266911943217,-1.1703008551054854,5,11,-31.800000000008364,-2.4004557735392,-1.5873135962444906,0.8513513513513103,65.26946107784431,-1.0473053892218318,-349.8000000000918,"(10, 25, 75)",3.0,False,10,20,False,short
"SMA10/25/75|BB20,3.0|MTF0|TP10/SL20|TR5-3|both",934,-2.260777218313766,-2.579549397211503,-0.6390776872043296,2,11,-67.3181818181912,-4.537219194674384,-2.473744952114071,0.8110728409235578,79.7644539614561,-0.7928265524626369,-740.5000000001029,"(10, 25, 75)",3.0,False,10,20,True,both
"SMA10/25/75|BB20,3.0|MTF0|TP10/SL20|TR5-3|long",607,-1.3615241762096137,-1.6762277738504505,-0.27805639292456324,4,11,-31.590909090914398,-3.2641669862972473,-1.6304228211920087,0.8584636689475135,80.39538714991762,-0.5724876441516611,-347.50000000005826,"(10, 25, 75)",3.0,False,10,20,True,long
"SMA10/25/75|BB20,3.0|MTF0|TP10/SL20|TR5-3|short",344,-2.5102696296641507,-2.814597977236042,-0.7091887225740243,4,11,-45.400000000004304,-3.8947752071434576,-2.7690531035491395,0.6899484696094549,77.32558139534885,-1.4517441860466491,-499.4000000000473,"(10, 25, 75)",3.0,False,10,20,True,short
"SMA20/50/200|BB20,3.0|MTF1|TP20/SL20|TR0-0|both",1111,-0.36265117376741784,-0.0022744401402338427,-0.4801096019734965,5,11,-21.972727272726544,-1.7014373107985652,-0.6602390495297149,0.977897066354525,50.94509450945095,-0.21755175517550968,-241.69999999999123,"(20, 50, 200)",3.0,True,20,20,False,both
"SMA20/50/200|BB20,3.0|MTF1|TP20/SL20|TR0-0|long",742,0.20992305042806647,0.06828491442002942,0.21828481270105485,8,11,10.454545454544746,-0.8771896016527194,-0.10730310076498364,1.0160929191155883,51.886792452830186,0.15498652291104154,114.99999999999282,"(20, 50, 200)",3.0,True,20,20,False,long
"SMA20/50/200|BB20,3.0|MTF1|TP20/SL20|TR0-0|short",385,-0.6217428011738282,0.5080192483046467,-1.372233251785624,5,11,-21.927272727271532,-1.4206620816209994,-1.105745506956847,0.9373783004906947,49.61038961038961,-0.6264935064934715,-241.19999999998652,"(20, 50, 200)",3.0,True,20,20,False,short
"SMA20/50/200|BB20,3.0|MTF1|TP20/SL20|TR5-3|both",1267,-1.2901026881457187,-1.9549337420871027,0.0007209714078013243,3,11,-43.345454545456555,-4.045195322514283,-1.5278477197879545,0.9033604929263387,81.13654301499605,-0.37632202052093283,-476.8000000000219,"(20, 50, 200)",3.0,True,20,20,True,both
"SMA20/50/200|BB20,3.0|MTF1|TP20/SL20|TR5-3|long",861,-0.3616109376502145,-1.2406173079140355,0.6010200764151157,3,11,-9.863636363638726,-2.6704785827364668,-0.6313432367317992,0.9656884447536437,81.99767711962835,-0.12601626016263168,-108.50000000002586,"(20, 50, 200)",3.0,True,20,20,True,long
"SMA20/50/200|BB20,3.0|MTF1|TP20/SL20|TR5-3|short",413,-1.6806368988880864,-1.7836706240750446,-0.6596839061635718,4,11,-33.518181818181525,-3.2008148840575843,-2.0613610816296335,0.7949274153178701,78.93462469733656,-0.8927360774818324,-368.69999999999675,"(20, 50, 200)",3.0,True,20,20,True,short
"SMA20/50/200|BB20,3.0|MTF1|TP15/SL15|TR0-0|both",1178,-0.8911674646980761,-0.16581855004164667,-1.049770601893899,4,11,-41.88181818181665,-2.720610011908599,-1.1815122623390575,0.9487758233449748,51.188455008488965,-0.3910865874363177,-460.69999999998225,"(20, 50, 200)",3.0,True,15,15,False,both
"SMA20/50/200|BB20,3.0|MTF1|TP15/SL15|TR0-0|long",789,0.2228211297767102,0.5116004669873849,-0.1441064281121745,7,11,8.663636363638766,-1.257219467444472,-0.0771436990750731,1.0163973915587021,52.72496831432193,0.12078580481625731,95.30000000002701,"(20, 50, 200)",3.0,True,15,15,False,long
"SMA20/50/200|BB20,3.0|MTF1|TP15/SL15|TR0-0|short",399,-1.6079428017656319,-0.637925731750795,-1.6317147011076623,3,11,-43.44545454545512,-2.692608761082943,-2.0466369163017424,0.8508054445554476,48.62155388471178,-1.1977443609022704,-477.90000000000595,"(20, 50, 200)",3.0,True,15,15,False,short
