n,mean,t,ta,tb,wy,yrs,ann,sym,rule,cost,swl,sws,frm
3834,-0.02720204816053894,-1.543775433062858,-1.4799499764877044,-0.7669236982760156,0.25,16,-6.518290790469145,NETH25Cash,ドンチャン20,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,-0.022132756072340366,-1.2794888014824308,-1.591805452233394,-0.35379872333464385,0.3125,16,-5.303561673834561,NETH25Cash,ドンチャン55,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,-0.01246438851221742,-1.5227979136926537,-1.8911253557163106,-0.4072611279941269,0.25,16,-2.9867790972400985,NETH25Cash,月曜買,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,-0.020090603649642953,-2.4497141797866866,-1.2325661935220082,-2.159294075269492,0.1875,16,-4.814210899545692,NETH25Cash,月曜売,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,-0.0018054309121321931,-0.24624462345667403,0.44737440254808686,-0.763121887080919,0.4375,16,-0.43262638231967654,NETH25Cash,火曜買,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,-0.0313071566358997,-4.230425832588657,-3.645221552383228,-2.3675828656974294,0.0625,16,-7.501977408877465,NETH25Cash,火曜売,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,0.0015087215196790261,0.1964505457093893,-0.4560730642020552,0.6330826630123052,0.5,16,0.3615273941530867,NETH25Cash,水曜買,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,-0.03457841711492849,-4.455972506592974,-2.8974200276964397,-3.385919861881691,0.125,16,-8.28585320116474,NETH25Cash,水曜売,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,-0.014512519977536973,-1.687428160452711,-0.7319614355428432,-1.5822969924276726,0.4375,16,-3.4775625996172974,NETH25Cash,木曜買,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,-0.018642959523277342,-2.1656205493214844,-2.2976314689157373,-0.9101910971451356,0.375,16,-4.467319175765333,NETH25Cash,木曜売,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,-0.013219843309971592,-1.6704539085274253,-1.2333555044600746,-1.131662782411278,0.375,16,-3.167804953151943,NETH25Cash,金曜買,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,-0.019335148851888778,-2.439087358777505,-1.75286986143747,-1.6982304901777994,0.125,16,-4.633185043633849,NETH25Cash,金曜売,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,-0.0032122186249899085,-0.6096906264730046,-0.19545606168186844,-0.6814593556552527,0.5,16,-0.7697278880132064,NETH25Cash,月末2日買,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,-0.004582007801453228,-0.8649392934547115,-0.815486991444097,-0.39809932225515726,0.3125,16,-1.0979636194232298,NETH25Cash,月末2日売,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,0.0029769738702542406,0.5510891263523893,-1.0717690205066397,1.7641999949120546,0.5,16,0.7133573636596726,NETH25Cash,月初2日買,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,-0.010771200296697377,-1.974941884151819,0.012189881248869782,-2.7125778542859327,0.375,16,-2.581048871096109,NETH25Cash,月初2日売,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,0.04138302395391411,2.327711529274365,1.738575408190918,1.5720918387794034,0.875,16,9.916407114956668,NETH25Cash,常時買,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,-0.042077800629544,-2.366984529679911,-1.7704786631536862,-1.59641207546621,0.125,16,-10.082892975854481,NETH25Cash,常時売,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3759,-0.021303407627599587,-1.3404491761932864,-2.0866827780975337,0.042390140417265354,0.3125,16,-5.004969329509178,SWI20Cash,MA5/20,0.03625920983929918,-0.004334246575342465,-0.00444931506849315,2011-08-22
3759,-0.04751691275717605,-3.011422236046881,-3.314782089578254,-1.1223682230133265,0.1875,16,-11.163504690889047,SWI20Cash,MA10/50,0.03625920983929918,-0.004334246575342465,-0.00444931506849315,2011-08-22
3759,-0.03307954032454668,-2.1078682363973633,-1.8805649938628584,-1.1679798921532136,0.1875,16,-7.7716245049981865,SWI20Cash,MA20/100,0.03625920983929918,-0.004334246575342465,-0.00444931506849315,2011-08-22
3759,-0.005294193080382506,-0.34057661439521253,0.034187284038879565,-0.47070605280893907,0.4375,16,-1.2438044868223663,SWI20Cash,MA50/200,0.03625920983929918,-0.004334246575342465,-0.00444931506849315,2011-08-22
3759,-0.027082828569624403,-1.7042379318539578,-1.6099019842461129,-0.8562999239945674,0.3125,16,-6.362772037076134,SWI20Cash,モメ20,0.03625920983929918,-0.004334246575342465,-0.00444931506849315,2011-08-22
3759,-0.02566829517640409,-1.630323080131077,-0.5398325561889686,-1.684039310756972,0.4375,16,-6.030445098006436,SWI20Cash,モメ60,0.03625920983929918,-0.004334246575342465,-0.00444931506849315,2011-08-22
3759,-0.006485341361149978,-0.41381012460617805,-0.6689687367415765,0.02388949570494322,0.5,16,-1.523649886035175,SWI20Cash,モメ120,0.03625920983929918,-0.004334246575342465,-0.00444931506849315,2011-08-22
3759,-0.023078466089290497,-1.4894538361204448,-0.4431067214068585,-1.5644730807802347,0.4375,16,-5.421997126852687,SWI20Cash,モメ250,0.03625920983929918,-0.004334246575342465,-0.00444931506849315,2011-08-22
3759,-0.011758774039353704,-1.1709938672799776,-1.9658279285233167,-0.05422988001860604,0.3125,16,-2.7625769758706613,SWI20Cash,逆張z1_1日,0.03625920983929918,-0.004334246575342465,-0.00444931506849315,2011-08-22
3759,-0.009414758566604214,-0.9379658273595105,0.1642073521933879,-1.2575105614600215,0.3125,16,-2.2118798407415774,SWI20Cash,順張z1_1日,0.03625920983929918,-0.004334246575342465,-0.00444931506849315,2011-08-22
3759,-0.009947898080998527,-0.7417552738316261,-1.6773891320820145,0.426949452741142,0.3125,16,-2.337134305404591,SWI20Cash,逆張z1_3日,0.03625920983929918,-0.004334246575342465,-0.00444931506849315,2011-08-22
3759,-0.010088159993796144,-0.7524383473701056,0.5436169221042675,-1.4268794749107079,0.375,16,-2.3700870885424816,SWI20Cash,順張z1_3日,0.03625920983929918,-0.004334246575342465,-0.00444931506849315,2011-08-22
3759,-0.013490956506030686,-0.9144951625557415,-1.5885113761848253,0.17228878532807657,0.4375,16,-3.1695315941355826,SWI20Cash,逆張z1_5日,0.03625920983929918,-0.004334246575342465,-0.00444931506849315,2011-08-22
3759,-0.006408481903898062,-0.43430367080303245,0.5991501263087711,-1.0982946004510556,0.25,16,-1.5055927172970514,SWI20Cash,順張z1_5日,0.03625920983929918,-0.004334246575342465,-0.00444931506849315,2011-08-22
3759,-0.02682156374068104,-1.6880076829774198,-1.987326464044237,-0.5056917500900158,0.125,16,-6.301391131326251,SWI20Cash,ドンチャン20,0.03625920983929918,-0.004334246575342465,-0.00444931506849315,2011-08-22
3759,-0.04088332457274223,-2.599728760417404,-2.5089801475819,-1.276220132653971,0.375,16,-9.605026066808627,SWI20Cash,ドンチャン55,0.03625920983929918,-0.004334246575342465,-0.00444931506849315,2011-08-22
