n,win,pf,tot,a,b,e3,e4,wy,worst,dd,y10,n10,pf10,win10,worst10,dd10,wy10,hold,tp,stop,rsith,kind,lab,beat4,beat4dd,rank26,rank10
831,44.28399518652226,1.1580126425354258,205.4172204685917,10.79906760079946,194.61815286779225,123.31389299920095,117.09267001486793,18,-46.61227026062207,-112.5930261991622,240.40656301406884,385,1.451578375882935,49.87012987012987,2.8030999971199386,-38.83040664360003,10,4,10.0,3.0,60.0,grid,H4 TP10.0 ST3.0 RSI60 grid,False,False,147.0,139.0
831,44.28399518652226,1.1573664911590857,204.5772204685917,10.79906760079946,193.77815286779224,123.31389299920095,116.25267001486793,18,-46.61227026062207,-112.5930261991622,239.56656301406883,385,1.4500005244674583,49.87012987012987,2.8030999971199386,-38.83040664360003,10,4,10.0,3.0,,grid,H4 TP10.0 ST3.0 RSI∞ grid,False,False,148.0,140.0
848,47.87735849056604,1.1457636607338788,188.01646144659193,-11.437548248840361,199.4540096954323,107.52919983071997,111.87615989796392,16,-56.51328704420005,-132.84001461970013,219.4053597286839,399,1.4040832851867195,52.38095238095239,-2.4909333669400504,-40.84049993024001,9,4,10.0,4.0,50.0,grid,H4 TP10.0 ST4.0 RSI50 grid,False,False,174.0,178.0
813,45.26445264452644,1.1120122508859565,143.65831175620727,-27.572414792174975,171.23072654838228,90.65048323871991,121.65375998636394,11,-57.99928704420007,-124.501959060767,212.30424322508387,378,1.3963279708106275,50.264550264550266,-9.020999989460062,-38.20661648840006,7,4,10.0,4.0,55.0,grid,H4 TP10.0 ST4.0 RSI55 grid,False,False,259.0,194.0
810,45.06172839506173,1.1128800695957823,145.2323115953073,-11.261748264174937,156.49405985948226,93.07648327441993,101.84875998636393,12,-57.99928704420007,-118.54654790580014,194.9252432607839,376,1.3617013181730409,50.0,-9.879999953760052,-38.20661648840006,8,4,10.0,4.0,60.0,grid,H4 TP10.0 ST4.0 RSI60 grid,False,False,252.0,239.0
810,45.06172839506173,1.112227189686216,144.3923115953073,-11.261748264174937,155.65405985948226,93.07648327441993,101.00875998636393,12,-57.99928704420007,-118.54654790580014,194.0852432607839,376,1.3601426226332392,50.0,-9.879999953760052,-38.20661648840006,8,4,10.0,4.0,,grid,H4 TP10.0 ST4.0 RSI∞ grid,False,False,257.0,243.0
840,48.45238095238095,1.1630985067122253,208.7621600271797,2.6399936729512934,206.1221663542284,101.37326642408003,129.26623317669993,17,-65.47168704420005,-120.8968280283001,230.63949960077997,395,1.437554917877922,52.65822784810127,0.4436665686999855,-40.27329993599998,10,4,10.0,6.0,50.0,grid,H4 TP10.0 ST6.0 RSI50 grid,False,False,144.0,154.0
805,45.714285714285715,1.1363943932924851,173.5445769647951,-5.342506232383246,178.88708319717836,84.42201650407998,135.23656658309994,14,-60.821687044200054,-145.00428903011488,219.6585830871799,375,1.4186387829942184,50.4,-11.179666719300029,-36.51981651440002,8,4,10.0,6.0,55.0,grid,H4 TP10.0 ST6.0 RSI55 grid,False,False,198.0,177.0
802,45.51122194513716,1.1450939104566544,183.71257668759512,10.968160295616784,172.74441639197835,89.28201650407998,115.43156658309994,15,-60.821687044200054,-126.94388363744076,204.71358308717996,373,1.3901556865273463,50.134048257372655,-9.60466671930003,-36.51981651440002,8,4,10.0,6.0,60.0,grid,H4 TP10.0 ST6.0 RSI60 grid,False,False,182.0,214.0
802,45.51122194513716,1.1444304888935741,182.8725766875951,10.968160295616784,171.90441639197834,89.28201650407998,114.59156658309993,15,-60.821687044200054,-126.94388363744076,203.87358308717995,373,1.388554763072534,50.134048257372655,-9.60466671930003,-36.51981651440002,8,4,10.0,6.0,,grid,H4 TP10.0 ST6.0 RSI∞ grid,False,False,183.0,218.0
835,48.383233532934135,1.191116445377469,238.6505765917578,20.69106022267937,217.95951636907844,105.22276642408004,135.42833318539996,16,-75.12848704420003,-116.08496140180009,240.65109960948,393,1.4666926356656838,52.41730279898219,-0.8443334313000145,-42.00249993599998,9,4,10.0,,50.0,grid,H4 TP10.0 ST∞ RSI50 grid,False,False,109.0,137.0
801,45.94257178526841,1.1721029611347635,214.11699352937322,23.448560317344818,190.66843321202848,88.27151650407998,144.38266659180002,16,-59.738487044200035,-116.70880581583678,232.65418309588,373,1.4510501598927072,50.402144772117964,-12.467666719300027,-36.62781651440002,9,4,10.0,,55.0,grid,H4 TP10.0 ST∞ RSI55 grid,False,False,141.0,152.0
798,45.73934837092732,1.1864242946078485,230.50832652327324,44.54256013084485,185.9657663924284,93.13151650407998,124.57766659180001,17,-59.738487044200035,-100.30414968630159,217.70918309587998,371,1.4220760638764816,50.13477088948787,-10.89266671930003,-36.62781651440002,9,4,10.0,,60.0,grid,H4 TP10.0 ST∞ RSI60 grid,False,False,122.0,182.0
798,45.73934837092732,1.1870659052873467,231.30165984027326,46.175893447844835,185.1257663924284,93.13151650407998,123.73766659180001,17,-59.738487044200035,-100.30414968630159,216.86918309588,371,1.4204475432573027,50.13477088948787,-10.89266671930003,-36.62781651440002,9,4,10.0,,,grid,H4 TP10.0 ST∞ RSI∞ grid,False,False,119.0,185.0
932,42.27467811158798,1.1382055259486266,180.4695198615857,-12.274709786915858,192.74422964850157,96.4866730068188,115.18417989897986,17,-31.551747488085383,-94.35167393191345,211.67085290579865,434,1.3887170129121316,47.004608294930875,5.70407331689994,-35.56433335815203,10,4,,2.0,50.0,grid,H4 TP∞ ST2.0 RSI50 grid,False,False,187.0,196.0
894,39.48545861297539,1.112620576603685,148.3186866477842,-21.300093116250377,169.61877976403454,107.4485896654018,100.01437998737988,14,-32.43556653317006,-108.49179636913539,207.4629696527817,414,1.372015370363371,43.96135265700483,-2.0688833751600306,-39.784626643600035,8,4,,2.0,55.0,grid,H4 TP∞ ST2.0 RSI55 grid,False,False,248.0,205.0
890,39.21348314606742,1.1021545614561326,135.1056866730462,-18.72209308317037,153.82777975621656,114.81405636118383,73.84957998737987,16,-32.43556653317006,-97.04912973373538,188.66363634856367,411,1.336970086512809,43.552311435523116,-0.08388337516003085,-39.784626643600035,9,4,,2.0,60.0,grid,H4 TP∞ ST2.0 RSI60 grid,False,False,281.0,259.0
890,39.21348314606742,1.0957427612107897,126.62568673364618,-19.242093083170378,145.86777981681655,109.55405642178384,71.14957998737987,16,-32.43556653317006,-97.56912973373538,180.70363640916372,411,1.3227528164541213,43.552311435523116,-0.08388337516003085,-39.784626643600035,9,4,,2.0,,grid,H4 TP∞ ST2.0 RSI∞ grid,False,False,295.0,282.0
867,46.943483275663205,1.170929207163428,220.41446224642323,3.2426760441340607,217.17178620228916,122.63597634454791,133.0642199264679,16,-45.14307026062205,-121.14782620056215,255.70019627101578,407,1.4838684675172646,52.08845208845209,8.629766628319919,-32.337899943680014,10,4,,3.0,50.0,grid,H4 TP∞ ST3.0 RSI50 grid,False,False,128.0,99.0
834,44.48441247002398,1.1450783567804597,188.76262065773852,-20.256098918200593,209.01871957593914,130.96779296384787,129.4776700148679,15,-46.61227026062207,-129.2674017164176,260.44546297871574,387,1.4891843267962148,50.129198966408275,3.103499963099994,-38.830406643600035,10,4,,3.0,55.0,grid,H4 TP∞ ST3.0 RSI55 grid,False,False,173.0,87.0
831,44.163658243080626,1.1310686678173811,171.80278726081156,-8.642765655200572,180.44555291601213,132.27649300752086,97.9474700148679,16,-46.61227026062207,-116.32073515701757,230.22396302238874,385,1.4253685322131155,49.61038961038961,2.8030999971199386,-38.830406643600035,10,4,,3.0,60.0,grid,H4 TP∞ ST3.0 RSI60 grid,False,False,202.0,155.0
831,44.163658243080626,1.1342118234967233,175.92278722341158,3.4372342467994383,172.48555297661215,127.01649306812087,95.2474700148679,16,-46.61227026062207,-110.7330261991622,222.26396308298874,385,1.4106614033539457,49.61038961038961,2.8030999971199386,-38.830406643600035,10,4,,3.0,,grid,H4 TP∞ ST3.0 RSI∞ grid,False,False,193.0,173.0
848,47.87735849056604,1.1405813635099482,181.33196147381182,-9.504048248840396,190.83600972265225,104.64119983903991,108.03615989796391,16,-56.51328704420005,-132.84001461970013,212.67735973700383,399,1.3916921916294054,52.38095238095239,-2.4909333669400504,-40.84049993024001,9,4,,4.0,50.0,grid,H4 TP∞ ST4.0 RSI50 grid,False,False,185.0,193.0
813,45.26445264452644,1.1116191095206953,143.77461178342713,-26.038914792175028,169.81352657560217,98.12328324703984,114.65375998636391,11,-57.99928704420007,-137.71365904186703,212.77704323340376,378,1.393130729574079,50.264550264550266,-14.839816424600041,-51.46181648840007,7,4,,4.0,55.0,grid,H4 TP∞ ST4.0 RSI55 grid,False,False,258.0,192.0
810,44.93827160493827,1.099822212707002,129.15461171552715,-14.79224819217499,143.94685990770216,100.54928328273985,85.81875998636392,11,-57.99928704420007,-125.91965914546704,186.36804326910377,376,1.3412388077190953,49.734042553191486,-12.85481642460004,-51.461816488400075,7,4,,4.0,60.0,grid,H4 TP∞ ST4.0 RSI60 grid,False,False,291.0,265.0
810,44.93827160493827,1.1030065164430958,133.27461167812717,-2.71224829017499,135.98685996830216,95.28928334333985,83.11875998636393,11,-57.99928704420007,-116.68654790580017,178.40804332970376,376,1.3266640939370613,49.734042553191486,-12.85481642460004,-51.461816488400075,7,4,,4.0,,grid,H4 TP∞ ST4.0 RSI∞ grid,False,False,283.0,287.0
840,48.45238095238095,1.1578761428339421,202.07766005439962,4.573493672951273,197.50416638144836,98.48526643239995,125.42623317669994,17,-65.47168704420005,-120.8968280283001,223.91149960909988,395,1.4247909746290948,52.65822784810127,0.4436665686999855,-40.27329993599998,10,4,,6.0,50.0,grid,H4 TP∞ ST6.0 RSI50 grid,False,False,153.0,172.0
805,45.714285714285715,1.1298824100766187,166.367943664015,-8.122339560383264,174.49028322439824,88.9152165123999,128.23656658309991,13,-64.60168704420006,-161.1955890112149,217.15178309549978,375,1.4072339393270565,50.4,-15.580616424600006,-51.99861648840003,7,4,,6.0,55.0,grid,H4 TP∞ ST6.0 RSI55 grid,False,False,210.0,184.0
802,45.38653366583541,1.125622217846068,160.34194347981503,3.124327039616753,157.21761644019824,93.7752165123999,99.40156658309992,14,-64.60168704420006,-143.24158919541492,193.17678309549981,373,1.3611348236201712,49.865951742627345,-13.595616424600006,-51.99861648840003,7,4,,6.0,60.0,grid,H4 TP∞ ST6.0 RSI60 grid,False,False,223.0,247.0
802,45.38653366583541,1.1288500914865833,164.46194344241502,15.204326941616763,149.2576165007983,88.5152165729999,96.70156658309992,14,-64.60168704420006,-131.16158929341492,185.21678315609984,373,1.346253981688402,49.865951742627345,-13.595616424600006,-51.99861648840003,7,4,,6.0,,grid,H4 TP∞ ST6.0 RSI∞ grid,False,False,213.0,267.0
835,48.383233532934135,1.1857633559688108,231.96607661897772,22.624560222679342,209.3415163962984,102.33476643239997,131.5883331854,16,-75.12848704420003,-116.08496140180009,233.92309961779992,393,1.4536450823656109,52.41730279898219,-0.8443334313000145,-42.00249993599998,9,4,,,50.0,grid,H4 TP∞ ST∞ RSI50 grid,False,False,118.0,146.0
800,46.0,1.1620131580842623,203.50416022859312,20.668726989344794,182.83543323924837,89.32851651239991,137.38266659180002,15,-63.518487044200036,-136.33630579693684,226.7111831041999,372,1.4295557616835155,50.53763440860215,-19.0168164246,-55.54281648840002,8,4,,,55.0,grid,H4 TP∞ ST∞ RSI55 grid,False,False,150.0,166.0
797,45.67126725219573,1.1629447051145863,203.70149331549317,36.69872687484482,167.00276644064837,94.18851651239991,108.54766659179998,16,-63.518487044200036,-123.96514964640158,202.7361831041999,370,1.3829108267110424,50.0,-17.031816424600002,-55.54281648840002,8,4,,,60.0,grid,H4 TP∞ ST∞ RSI60 grid,False,False,149.0,222.0
797,45.67126725219573,1.1675469060087074,209.45482659509318,50.412060093844815,159.04276650124837,88.92851657299992,105.84766659179998,16,-63.518487044200036,-123.96514964640158,194.77618316479993,370,1.3678766571279595,50.0,-17.031816424600002,-55.54281648840002,8,4,,,,grid,H4 TP∞ ST∞ RSI∞ grid,False,False,142.0,240.0
948,44.72573839662447,1.1343898436583453,181.56506956450954,-12.09968345387349,193.664753018383,39.920889880969995,125.64140245723507,17,-31.16357119987721,-100.94977261929517,165.56229233820508,437,1.286500890895414,47.139588100686495,-2.3234299646829806,-29.586459923603012,9,5,3.0,2.0,50.0,grid,H5 TP3.0 ST2.0 RSI50 grid,False,False,184.0,331.0
928,43.75,1.1343917933121652,181.20727243630682,-1.325273833359251,182.53254626966606,32.19948984255302,126.94506244843511,16,-30.48941988762006,-93.67613924574515,159.14455229098814,424,1.2729135828980185,45.990566037735846,-11.222829964682964,-56.35785989560302,8,5,3.0,2.0,55.0,grid,H5 TP3.0 ST2.0 RSI55 grid,False,False,186.0,354.0
927,43.90507011866235,1.1389470600877132,186.9047391200068,-1.325273833359251,188.23001295336607,37.62362316575301,126.94506244843511,17,-30.48941988762006,-93.67613924574515,164.56868561418813,424,1.28231698217888,46.22641509433962,-11.222829964682964,-56.35785989560302,9,5,3.0,2.0,60.0,grid,H5 TP3.0 ST2.0 RSI60 grid,False,False,178.5,334.5
927,43.90507011866235,1.1389470600877132,186.9047391200068,-1.325273833359251,188.23001295336607,37.62362316575301,126.94506244843511,17,-30.48941988762006,-93.67613924574515,164.56868561418813,424,1.28231698217888,46.22641509433962,-11.222829964682964,-56.35785989560302,9,5,3.0,2.0,,grid,H5 TP3.0 ST2.0 RSI∞ grid,False,False,178.5,334.5
875,48.68571428571429,1.0839137830728294,116.19979181215945,-43.16487691618571,159.36466872834524,48.23206314180207,112.94090335175314,14,-34.38836655796004,-119.51941156814608,161.1729664935552,408,1.2760261569396179,50.49019607843137,-16.857289995328017,-32.39759995968002,8,5,3.0,3.0,50.0,grid,H5 TP3.0 ST3.0 RSI50 grid,False,False,325.0,347.0
858,47.43589743589743,1.0797223941278566,109.88095635949368,-33.94242562655152,143.82338198604515,39.833763109802106,111.44608334295312,14,-34.38836655796004,-114.50097824686011,151.2798464527552,397,1.2582292843505467,49.1183879093199,-12.64628999532803,-36.563406655,8,5,3.0,3.0,55.0,grid,H5 TP3.0 ST3.0 RSI55 grid,False,False,338.0,388.0
857,47.60793465577596,1.086686771534378,118.91342304319373,-33.94242562655152,152.85584866974523,47.09789643300209,111.44608334295312,14,-34.38836655796004,-114.50097824686011,158.5439797759552,397,1.2715792308451055,49.37027707808564,-12.64628999532803,-36.563406654999994,8,5,3.0,3.0,60.0,grid,H5 TP3.0 ST3.0 RSI60 grid,False,False,313.5,356.5
857,47.60793465577596,1.086686771534378,118.91342304319373,-33.94242562655152,152.85584866974523,47.09789643300209,111.44608334295312,14,-34.38836655796004,-114.50097824686011,158.5439797759552,397,1.2715792308451055,49.37027707808564,-12.64628999532803,-36.563406654999994,8,5,3.0,3.0,,grid,H5 TP3.0 ST3.0 RSI∞ grid,False,False,313.5,356.5
842,49.16864608076009,1.042161572191254,57.86980298170778,-64.65503080465658,122.5248337863643,19.8491032669851,93.63054323190921,12,-34.515301406200024,-135.19410442366,113.4796464988943,394,1.191862238403555,50.50761421319797,-22.27621671608,-39.174899946240004,6,5,3.0,4.0,50.0,grid,H5 TP3.0 ST4.0 RSI50 grid,False,False,430.0,472.0
825,48.36363636363637,1.0568990426921283,76.63145577634204,-44.00547121002233,120.63692698636432,10.94250320068515,89.42638322310916,12,-32.46323868400962,-116.84093781762402,100.36888642379431,381,1.170905934772178,49.343832020997375,-20.502883389679994,-40.529133383264984,6,5,3.0,4.0,55.0,grid,H5 TP3.0 ST4.0 RSI55 grid,False,False,378.0,487.0
824,47.93689320388349,1.0397027881905954,53.69546916024203,-44.00547121002233,97.7009403702643,10.94250320068515,80.23858322310913,12,-32.46323868400962,-116.84093781762402,91.18108642379428,381,1.154616122287592,48.818897637795274,-23.540809960300003,-40.529133383264984,6,5,3.0,4.0,60.0,grid,H5 TP3.0 ST4.0 RSI60 grid,False,False,441.5,491.5
824,47.93689320388349,1.0397027881905954,53.69546916024203,-44.00547121002233,97.7009403702643,10.94250320068515,80.23858322310913,12,-32.46323868400962,-116.84093781762402,91.18108642379428,381,1.154616122287592,48.818897637795274,-23.540809960300003,-40.529133383264984,6,5,3.0,4.0,,grid,H5 TP3.0 ST4.0 RSI∞ grid,False,False,441.5,491.5
818,50.733496332518335,1.0903843771703008,119.09337093541757,-22.32484130344872,141.41821223886626,15.171303336791118,139.72326651006517,14,-47.477701316600026,-120.80745937046005,154.89456984685629,382,1.283253309133618,51.832460732984295,-11.838349913036986,-37.15501657580301,6,5,3.0,6.0,50.0,grid,H5 TP3.0 ST6.0 RSI50 grid,False,False,312.0,377.0
802,49.750623441396506,1.0988096590231946,128.67187045495183,-1.842381708814489,130.51425216376626,17.354703270491164,131.78990650126514,14,-33.94378649846007,-105.46619276442402,149.14460977175628,370,1.2777879333273567,50.810810810810814,-18.77820996030001,-37.87923324798595,6,5,3.0,6.0,55.0,grid,H5 TP3.0 ST6.0 RSI55 grid,False,False,292.0,398.0
802,49.50124688279301,1.091581864360531,119.48407045495182,-1.842381708814489,121.32645216376623,17.354703270491164,122.6021065012651,14,-33.94378649846007,-105.46619276442402,139.9568097717563,370,1.2594911635854162,50.27027027027027,-27.966009960300028,-45.653259987699975,6,5,3.0,6.0,60.0,grid,H5 TP3.0 ST6.0 RSI60 grid,False,False,309.5,426.5
802,49.50124688279301,1.091581864360531,119.48407045495182,-1.842381708814489,121.32645216376623,17.354703270491164,122.6021065012651,14,-33.94378649846007,-105.46619276442402,139.9568097717563,370,1.2594911635854162,50.27027027027027,-27.966009960300028,-45.653259987699975,6,5,3.0,6.0,,grid,H5 TP3.0 ST6.0 RSI∞ grid,False,False,309.5,426.5
810,50.49382716049383,1.071144022217593,94.06999597810784,-15.95503296237263,110.02502894048048,-5.580063298754845,131.88826651366526,15,-47.0345013166,-122.01938433766001,126.30820321491042,378,1.2252791967067556,51.32275132275132,-22.493049942582957,-55.849583211349,7,5,3.0,,50.0,grid,H5 TP3.0 ST∞ RSI50 grid,False,False,352.0,458.0
794,49.74811083123426,1.0798574158493779,104.59559549764207,3.5614266322616053,101.03416886538044,10.212636634945191,112.2587065048652,14,-36.865253184299995,-106.39411773162398,122.47134313981037,366,1.2205782458125882,50.54644808743169,-24.386209960299983,-53.1706999877,6,5,3.0,,55.0,grid,H5 TP3.0 ST∞ RSI55 grid,False,False,342.0,463.0
794,49.496221662468514,1.0727066456316772,95.40779549764206,3.5614266322616053,91.84636886538044,10.212636634945191,103.07090650486518,14,-36.865253184299995,-106.39411773162398,113.28354313981038,366,1.2031341170738377,50.0,-33.574009960299996,-53.17069998769999,6,5,3.0,,60.0,grid,H5 TP3.0 ST∞ RSI60 grid,False,False,350.5,473.5
