elog,med,p10,stop,dd,p10_1y,med_1y,jp,us,de,mult
5.132384345671964,952.254310936141,43.17169101041832,0.0,-54.74372950548849,6.69410992992971,11.625894003372874,7000,1000000000000.0,50000.0,2.0
4.540830668286953,564.3204617721456,27.185747020468682,0.0,-48.70988161420356,6.522761083660008,11.259483444205104,7000,1000000000000.0,80000.0,1.0
4.746116173115529,648.1796476611465,33.78913011707747,0.0,-47.77682951351438,6.700833608414284,11.388554078062057,7000,1000000000000.0,80000.0,1.5
4.895266392439512,724.0369792876203,41.321092526020855,0.0,-55.24433058813951,6.850691730762986,11.43474529426259,7000,1000000000000.0,80000.0,2.0
4.095147260077778,366.8598965053763,23.006982917492262,0.0,-40.73021860945184,6.522761083660008,11.360960603070424,7000,1000000000000.0,1000000000000.0,1.0
4.288285049951488,406.6441379445122,30.348232360958413,0.0,-48.10876288742185,6.700833608414284,11.653298985101035,7000,1000000000000.0,1000000000000.0,1.5
4.442662180440602,432.45258712939534,38.79591081239474,0.0,-55.36588582566622,6.850691730762986,11.967405352262706,7000,1000000000000.0,1000000000000.0,2.0
4.958816508290019,710.186591354429,21.7278769255818,0.0,-56.9881052966011,5.747570257566747,9.856066372167504,8750,25000.0,40000.0,1.0
5.130469141597903,887.5846212630573,27.04699520167776,0.0,-56.93595655564201,6.087305756899181,9.861660461595216,8750,25000.0,40000.0,1.5
5.286483762375944,981.72418624225,32.25347486892708,0.0,-56.1211435310852,6.2189123545912,10.239636815103125,8750,25000.0,40000.0,2.0
4.810818486356042,615.9191444510333,21.282445479884572,0.0,-55.760676155688316,6.379084310841441,9.840381580898283,8750,25000.0,50000.0,1.0
4.983925185641989,761.247787860059,25.651587585766748,0.0,-53.57858116136127,6.873632431417659,9.87700489977903,8750,25000.0,50000.0,1.5
5.1334857585600595,907.2234043155205,29.10396929735488,0.0,-54.78316587212624,6.830755927553746,9.996649874462513,8750,25000.0,50000.0,2.0
4.6030838567717725,494.84154897831195,19.902579807024285,0.0,-47.21163186190609,5.887128683545498,10.954790727628593,8750,25000.0,80000.0,1.0
4.797511066480661,603.0933186471644,25.23012195345319,0.0,-49.52570962866622,6.092178961817236,10.810803473014886,8750,25000.0,80000.0,1.5
4.945233120713435,688.4536398827898,29.737663911682542,0.0,-51.82026639166298,6.397450135202603,11.011031998905572,8750,25000.0,80000.0,2.0
4.179610461186433,330.97764743989444,17.99411236762729,0.0,-43.83502305150491,5.887128683545498,11.552340025107805,8750,25000.0,1000000000000.0,1.0
4.340594057677863,383.520446461449,20.733194408423316,0.0,-46.35239862578135,6.092178961817236,11.510645424187894,8750,25000.0,1000000000000.0,1.5
4.478019115350976,432.2233054092223,27.654589904893975,0.0,-49.85177028714284,6.293017398387614,11.42675528493753,8750,25000.0,1000000000000.0,2.0
4.852571626812604,683.7974195946163,21.576378973184248,0.0,-55.218828998226066,5.9927026262991845,9.954719470092428,8750,31250.0,40000.0,1.0
5.063600097221063,811.1634229846686,26.737232487934588,0.0,-53.89608934212902,6.068861238688208,10.521679993271725,8750,31250.0,40000.0,1.5
5.204421549854531,944.3621978799705,31.243044057580153,0.0,-55.39956392211114,5.994481486118958,10.228903945403037,8750,31250.0,40000.0,2.0
4.733685924220243,605.1999755739037,21.412867417695217,0.0,-53.13416677963726,6.631534122288906,10.341843487209463,8750,31250.0,50000.0,1.0
4.91925727499696,693.2282599571204,24.62109201391063,0.0,-51.43860593575273,6.715975294825008,10.503469968743495,8750,31250.0,50000.0,1.5
5.08946733035216,850.3512097167938,30.98603819856567,0.0,-53.71666257927339,6.685858460497568,10.804271987608585,8750,31250.0,50000.0,2.0
4.497701141890572,465.9962631464608,19.38876719992279,0.0,-46.30507891935965,5.909792942262362,10.216134899784898,8750,31250.0,80000.0,1.0
4.697626052775574,593.9794424294248,25.221831170640737,0.0,-48.411056463788334,6.552170910529068,10.780051814058854,8750,31250.0,80000.0,1.5
4.8558629737665315,656.8621118703359,29.140931568546915,0.0,-50.444399236491755,6.662710380238065,11.02656245417313,8750,31250.0,80000.0,2.0
4.07512254460838,302.2630126569416,18.117288676792697,0.0,-41.78964694118233,5.909792942262362,11.192441108948872,8750,31250.0,1000000000000.0,1.0
